treat	econ_hard	depress1	sex	age	occp	marital	nonwhite	educ	income	job_seek	depress2	mastery	treat_num	job_dich	job_disc
1	3.33	2.73	0	32.88219	4	4	0	4	3	4.6666665	1.3636364	4.522222	1.0	1.0	4.0
0	3.33	2.45	1	39.876713	7	1	1	3	3	2.5	1.6363636	3.25	0.0	0.0	2.0
1	4.33	2.0	1	20.761644	3	1	1	3	1	3.8333333	1.3636364	3.6111112	1.0	0.0	3.0
1	3.67	1.91	0	42.50411	5	2	0	3	5	4.5	1.1818181	4.5	1.0	1.0	4.0
1	3.67	1.91	0	43.638355	2	2	0	5	3	3.5	2.0	3.5166667	1.0	0.0	3.0
1	3.33	1.73	0	26.90411	7	1	0	4	1	4.5	1.0	4.5333333	1.0	1.0	4.0
1	2.33	1.36	1	40.49315	3	2	0	2	5	3.6666667	1.0909091	4.0055556	1.0	0.0	3.0
1	5.0	2.91	0	33.758904	4	1	0	2	3	4.0	3.5454545	3.9	1.0	1.0	3.0
1	2.0	2.45	1	47.29315	3	2	0	2	4	4.0	1.8181819	3.7416666	1.0	1.0	3.0
1	2.0	1.73	1	47.241096	3	1	0	2	2	4.0	1.0	4.0916667	1.0	1.0	3.0
0	1.67	2.0	1	43.419178	2	4	0	2	4	3.8333333	2.8181818	3.511111	0.0	0.0	3.0
1	3.67	1.55	1	24.70411	3	1	0	4	3	4.0	1.2727273	4.133333	1.0	1.0	3.0
1	3.0	2.36	1	43.649315	2	2	0	3	5	3.5	2.0	3.75	1.0	0.0	3.0
1	2.33	2.0	0	42.126026	6	2	0	3	3	4.0	1.0909091	4.05	1.0	1.0	3.0
1	1.67	1.45	0	23.964384	2	1	0	4	5	4.3333335	1.4545455	4.052778	1.0	1.0	3.0
1	2.67	2.36	0	28.520548	2	1	0	5	3	2.6666667	2.5454545	2.413889	1.0	0.0	2.0
1	3.67	2.6	1	33.958904	6	2	0	2	3	3.6666667	1.4545455	3.6055555	1.0	0.0	3.0
0	3.67	2.91	1	24.065754	7	2	0	1	1	3.0	1.6363636	3.275	0.0	0.0	2.0
1	3.33	2.09	0	51.131508	6	5	0	2	1	3.5	2.909091	3.3666666	1.0	0.0	3.0
1	3.33	1.09	0	24.761644	6	1	0	1	2	3.6666667	1.8181819	3.6388888	1.0	0.0	3.0
0	5.0	2.17	0	55.684933	2	2	0	3	5	5.0	1.0	4.4666667	0.0	1.0	4.0
1	3.67	2.18	0	28.975342	4	1	1	3	5	5.0	1.8181819	4.0416665	1.0	1.0	4.0
0	3.0	1.09	0	30.024658	1	2	0	3	5	3.6666667	1.1818181	3.913889	0.0	0.0	3.0
1	2.67	1.64	0	49.684933	6	2	0	2	2	5.0	1.9090909	4.241667	1.0	1.0	4.0
1	4.33	3.0	1	23.90959	6	1	0	1	1	2.5	2.7272727	2.8166666	1.0	0.0	2.0
1	3.67	2.36	0	47.460274	6	4	0	3	2	4.3333335	3.909091	3.4194446	1.0	1.0	3.0
1	4.0	2.27	0	32.150684	7	4	0	1	1	2.8333333	2.2727273	3.1527777	1.0	0.0	2.0
0	4.0	2.55	0	28.454794	1	1	0	3	1	3.5	2.090909	3.2583334	0.0	0.0	3.0
0	2.33	2.64	1	39.27397	2	2	0	4	5	1.6666666	3.2727273	2.6388888	0.0	0.0	1.0
1	3.0	1.91	1	25.835617	3	1	0	1	5	3.5	1.7272727	3.5916667	1.0	0.0	3.0
1	4.67	1.91	1	29.687672	3	1	0	3	1	3.1666667	3.2727273	3.2055554	1.0	0.0	2.0
1	3.33	2.09	0	30.279451	5	2	0	3	3	3.0	1.0909091	3.6833334	1.0	0.0	2.0
1	2.33	1.36	1	50.052055	6	4	0	2	2	4.0	1.0	4.233333	1.0	1.0	3.0
1	4.33	1.18	1	41.260273	6	2	1	4	2	4.0	2.4545455	3.4166667	1.0	1.0	3.0
1	5.0	2.27	1	47.473972	3	4	1	3	3	4.3333335	2.4545455	4.336111	1.0	1.0	3.0
1	3.67	2.82	0	50.87123	5	4	0	3	1	3.5	2.1818182	3.1083333	1.0	0.0	3.0
0	4.33	1.82	1	44.2	3	4	0	2	3	4.8333335	2.0	3.8277779	0.0	1.0	4.0
0	4.33	1.73	0	45.09589	3	2	0	3	5	5.0	1.4	4.425	0.0	1.0	4.0
1	3.67	2.9	1	60.345207	7	4	0	1	1	4.0	2.6363637	4.05	1.0	1.0	3.0
1	3.0	2.09	0	25.126028	3	1	0	3	3	2.1666667	1.1818181	3.3305554	1.0	0.0	1.0
1	4.0	2.55	0	40.758904	1	4	0	3	2	4.5	2.090909	3.9666667	1.0	1.0	4.0
0	3.0	2.73	1	28.660275	3	2	0	4	2	3.6666667	2.1818182	3.9305556	0.0	0.0	3.0
1	2.33	2.55	1	25.70685	1	1	0	4	2	4.1666665	2.2727273	3.8305554	1.0	1.0	3.0
1	3.0	1.18	0	30.09041	5	2	0	2	4	4.0	1.0	3.6583333	1.0	1.0	3.0
1	2.33	1.09	0	30.145205	5	1	1	1	5	3.3333333	1.2727273	3.161111	1.0	0.0	2.0
0	2.67	1.45	0	37.49315	7	4	1	2	3	3.6666667	1.1818181	3.7222223	0.0	0.0	3.0
0	3.67	1.64	0	22.942465	7	2	1	3	1	4.3333335	1.7272727	4.1944447	0.0	1.0	3.0
0	3.0	2.27	0	30.367123	5	1	0	2	2	3.1666667	2.6363637	3.0138888	0.0	0.0	2.0
1	3.0	2.91	1	25.687672	2	1	0	5	2	3.8333333	2.0	3.6194444	1.0	0.0	3.0
0	3.0	2.18	1	27.241096	1	2	1	5	5	3.6666667	1.0909091	4.038889	0.0	0.0	3.0
1	2.33	1.8	0	35.97808	6	2	0	3	4	4.3333335	1.0909091	4.5444446	1.0	1.0	3.0
1	1.33	1.64	1	31.824657	5	2	0	2	5	4.3333335	1.5454545	4.077778	1.0	1.0	3.0
1	2.67	2.0	1	28.767124	6	1	1	2	1	5.0	2.8181818	3.8333333	1.0	1.0	4.0
1	4.0	1.82	1	56.59452	3	5	0	2	1	4.0	2.0	4.0333333	1.0	1.0	3.0
1	4.33	2.91	0	37.731506	5	2	0	2	2	4.0	2.1818182	3.3666666	1.0	1.0	3.0
0	2.0	1.2	0	26.567123	7	2	0	2	3	4.0	1.0909091	3.7833333	0.0	1.0	3.0
1	4.0	2.36	0	34.16712	6	2	0	1	4	3.5	2.2727273	3.3083334	1.0	0.0	3.0
1	4.0	2.82	1	39.375343	2	2	0	3	4	3.6666667	1.9090909	3.5305555	1.0	0.0	3.0
1	2.67	1.27	1	32.279453	6	1	0	2	2	1.1666666	2.0	3.113889	1.0	0.0	1.0
1	3.33	2.09	1	42.356163	3	1	0	3	2	5.0	1.7272727	4.733333	1.0	1.0	4.0
0	3.67	2.27	0	29.882193	3	1	0	2	2	4.1666665	3.090909	3.2305555	0.0	1.0	3.0
1	3.33	1.27	0	50.5863	4	4	0	5	4	4.1666665	1.4545455	3.7305555	1.0	1.0	3.0
0	2.67	1.73	1	40.484932	6	1	1	2	3	4.6666665	2.2727273	3.863889	0.0	1.0	4.0
1	1.0	1.27	1	32.87945	6	2	1	3	5	2.8333333	1.5454545	3.7694445	1.0	0.0	2.0
1	2.0	1.36	0	55.441097	4	2	0	5	2	4.1666665	1.5454545	4.1555557	1.0	1.0	3.0
0	3.0	1.18	1	38.887672	6	4	0	3	1	4.5	1.3636364	4.3333335	0.0	1.0	4.0
1	3.33	2.64	1	23.676712	2	1	0	4	2	4.5	2.090909	4.0666666	1.0	1.0	4.0
0	4.67	1.7	1	35.112328	2	4	0	2	1	4.0	1.2727273	4.3333335	0.0	1.0	3.0
1	1.67	2.27	1	22.810959	2	1	0	2	3	4.3333335	1.2727273	4.202778	1.0	1.0	3.0
0	2.67	1.45	1	36.50959	1	4	0	5	5	5.0	1.2727273	4.4666667	0.0	1.0	4.0
1	2.0	1.0	1	35.934246	3	1	0	2	1	3.8333333	1.2727273	3.886111	1.0	0.0	3.0
1	2.67	1.18	0	35.50685	6	2	1	2	2	3.1666667	1.0	4.038889	1.0	0.0	2.0
0	3.67	2.09	1	50.054794	7	4	0	3	2	2.6666667	1.6363636	3.1269841	0.0	0.0	2.0
1	3.67	1.36	0	38.684933	1	1	0	4	1	4.1666665	1.0909091	4.138889	1.0	1.0	3.0
0	1.67	1.64	0	23.671232	1	1	0	4	5	3.1666667	1.6363636	3.363889	0.0	0.0	2.0
1	3.0	1.91	1	25.052055	3	2	0	3	1	4.3333335	1.1818181	4.036111	1.0	1.0	3.0
1	1.67	1.45	1	18.320547	3	1	0	2	1	5.0	1.9090909	4.6916666	1.0	1.0	4.0
1	4.67	1.36	1	37.90685	2	4	1	3	1	4.8333335	1.0	4.7444444	1.0	1.0	4.0
1	2.67	1.18	1	27.230137	7	1	0	4	1	4.1666665	1.9090909	4.138889	1.0	1.0	3.0
0	1.33	1.09	1	34.934246	7	2	0	1	2	3.0	1.9090909	3.1166666	0.0	0.0	2.0
1	3.33	1.82	0	24.052055	2	1	0	5	2	5.0	1.2727273	4.6666665	1.0	1.0	4.0
0	2.0	1.0	0	20.227398	7	1	0	2	1	4.1666665	1.7272727	3.613889	0.0	1.0	3.0
1	2.0	1.27	0	18.90411	6	1	0	2	1	3.8333333	1.1818181	4.1444445	1.0	0.0	3.0
1	3.0	1.55	1	46.41644	3	4	0	3	1	4.8333335	1.1818181	4.5444446	1.0	1.0	4.0
0	3.33	2.18	0	41.30411	7	4	0	3	2	4.0	2.5454545	3.925	0.0	1.0	3.0
0	2.67	1.82	1	21.745205	2	1	1	3	2	4.5	1.1818181	4.241667	0.0	1.0	4.0
0	2.67	2.73	1	33.89041	7	1	1	2	1	2.3333333	2.6363637	3.3111112	0.0	0.0	1.0
1	3.67	1.73	0	60.728767	1	2	0	5	3	4.0	1.6363636	4.0916667	1.0	1.0	3.0
1	2.67	2.4	1	27.873972	3	1	0	4	3	3.8333333	2.2727273	3.4027777	1.0	0.0	3.0
1	4.0	2.91	0	24.912329	4	1	0	4	4	4.0	2.3636363	3.9583333	1.0	1.0	3.0
1	2.0	1.36	1	38.19726	1	2	1	3	4	4.3333335	2.0	3.7944446	1.0	1.0	3.0
1	2.67	1.27	0	23.89315	5	1	1	3	3	4.6666665	1.3636364	4.197222	1.0	1.0	4.0
1	2.0	1.45	1	22.172604	4	1	0	3	5	4.0	1.1818181	4.0333333	1.0	1.0	3.0
1	3.67	1.64	0	41.909588	2	2	0	5	4	5.0	1.2727273	4.575	1.0	1.0	4.0
0	3.33	1.91	1	48.671234	1	1	0	4	4	5.0	1.0	3.9666667	0.0	1.0	4.0
0	1.33	1.36	0	25.484932	1	1	0	3	2	3.5	1.3636364	3.8583333	0.0	0.0	3.0
1	3.33	2.27	0	52.030136	2	2	0	4	5	3.8333333	2.5454545	3.4777777	1.0	0.0	3.0
0	2.67	1.09	1	30.745205	2	2	0	5	3	4.8333335	1.3636364	4.302778	0.0	1.0	4.0
1	3.0	2.64	0	45.92603	1	4	0	3	3	4.8333335	2.8181818	3.8527777	1.0	1.0	4.0
0	3.67	2.27	1	52.054794	1	2	0	4	5	3.6666667	2.2727273	3.163889	0.0	0.0	3.0
1	3.33	1.64	1	59.375343	3	4	0	1	1	2.1666667	1.7272727	3.5222223	1.0	0.0	1.0
1	4.0	1.91	0	48.950684	2	2	1	5	5	4.6666665	2.090909	3.9472222	1.0	1.0	4.0
1	2.0	2.0	1	58.646576	3	2	0	2	3	4.1666665	1.4545455	4.038889	1.0	1.0	3.0
0	2.33	1.0	0	22.906849	1	2	1	3	3	4.1666665	1.0909091	4.2055554	0.0	1.0	3.0
0	2.67	2.4	0	58.186302	1	2	0	5	5	4.8333335	1.7272727	4.3944445	0.0	1.0	4.0
1	4.33	1.0	1	55.972603	1	2	1	3	3	4.8333335	1.0909091	4.4694443	1.0	1.0	4.0
0	1.33	2.27	1	26.580822	5	2	1	3	3	3.1666667	1.2727273	3.9555554	0.0	0.0	2.0
1	2.0	1.18	1	18.676712	3	1	0	1	1	3.0	1.0	3.375	1.0	0.0	2.0
1	5.0	2.27	1	44.87945	3	1	1	3	1	3.8333333	2.090909	3.886111	1.0	0.0	3.0
0	4.0	1.55	1	24.40274	7	1	0	2	1	4.0	1.2727273	4.1666665	0.0	1.0	3.0
1	2.67	2.27	1	44.70137	3	4	0	2	3	5.0	1.4545455	4.1	1.0	1.0	4.0
0	1.67	1.27	1	46.4	3	2	0	2	4	4.0	1.0	4.366667	0.0	1.0	3.0
1	4.0	3.0	1	41.613697	2	1	0	4	3	4.6666665	3.0	3.5638888	1.0	1.0	4.0
0	2.67	1.82	0	33.249313	2	1	0	2	3	4.0	1.3636364	4.0666666	0.0	1.0	3.0
0	4.0	2.45	1	30.120548	2	2	1	3	4	4.1666665	2.3636363	3.5222223	0.0	1.0	3.0
0	3.0	1.0	1	53.08219	3	2	0	5	4	3.0	1.0909091	4.1	0.0	0.0	2.0
1	2.0	1.27	1	27.276712	2	1	0	4	2	5.0	1.3636364	4.6666665	1.0	1.0	4.0
1	5.0	2.27	0	33.82192	2	4	0	4	5	5.0	1.6363636	4.2166667	1.0	1.0	4.0
1	2.67	2.36	0	39.10685	7	2	0	3	3	3.5	1.5454545	4.225	1.0	0.0	3.0
1	2.67	2.5	1	70.00274	3	5	0	2	2	3.6666667	2.0	3.8472223	1.0	0.0	3.0
0	3.67	2.9	1	39.10137	1	4	0	3	2	4.0	2.3636363	3.8916667	0.0	1.0	3.0
1	1.67	1.55	1	29.079453	5	1	1	2	1	3.2	1.6363636	3.1916666	1.0	0.0	2.0
0	3.67	2.36	1	33.460274	3	2	1	3	3	4.6666665	2.090909	4.3638887	0.0	1.0	4.0
1	3.67	2.64	0	46.660275	5	2	0	3	5	3.3333333	1.6363636	3.511111	1.0	0.0	2.0
1	3.0	2.0	1	52.32055	7	2	0	1	1	4.5	1.5454545	3.6583333	1.0	1.0	4.0
1	5.0	2.09	0	31.860273	3	2	1	3	1	4.3333335	2.7272727	3.786111	1.0	1.0	3.0
1	1.67	1.0	1	21.632877	2	1	0	3	1	5.0	1.0	4.4583335	1.0	1.0	4.0
0	1.67	1.82	0	61.731506	5	4	0	3	2	2.8333333	1.1818181	3.7777777	0.0	0.0	2.0
0	3.67	1.55	0	25.221918	7	2	0	2	1	3.3333333	2.090909	3.5527778	0.0	0.0	2.0
1	2.0	2.0	0	49.473972	2	2	0	3	4	2.8333333	1.8181819	3.0944445	1.0	0.0	2.0
1	3.33	2.27	1	25.347944	1	1	0	4	2	4.0	1.8181819	3.425	1.0	1.0	3.0
0	3.0	1.64	1	28.947945	4	3	0	3	1	4.5	1.3636364	4.3333335	0.0	1.0	4.0
1	4.0	2.09	0	32.5863	1	2	0	2	4	4.1666665	1.3636364	4.3722224	1.0	1.0	3.0
1	2.33	1.36	0	37.846577	6	3	0	3	5	5.0	1.5454545	4.266667	1.0	1.0	4.0
1	3.33	2.18	0	26.671232	5	1	0	2	5	2.0	1.2727273	3.2916667	1.0	0.0	1.0
0	3.33	3.0	1	60.909588	3	5	0	2	2	3.8333333	2.7272727	3.5694444	0.0	0.0	3.0
1	3.33	2.27	0	41.358906	1	2	0	4	3	4.0	2.1818182	3.7666667	1.0	1.0	3.0
1	4.33	2.09	0	33.920547	1	2	0	3	3	5.0	1.4545455	4.1916666	1.0	1.0	4.0
1	2.0	1.27	1	57.40822	2	2	0	2	4	4.6666665	1.2727273	4.3555555	1.0	1.0	4.0
1	3.33	2.18	1	30.39178	6	4	0	3	1	5.0	1.8181819	4.3166666	1.0	1.0	4.0
0	4.33	1.36	1	39.665752	2	4	0	2	2	4.8333335	1.0	4.602778	0.0	1.0	4.0
1	4.0	2.82	0	28.342466	4	2	0	3	4	3.8333333	2.8181818	3.1777778	1.0	0.0	3.0
1	2.0	1.36	1	50.386303	3	2	0	2	5	4.6666665	1.1818181	4.3805556	1.0	1.0	4.0
0	2.33	1.09	1	25.082191	3	4	0	3	5	3.3333333	1.2727273	3.6861112	0.0	0.0	2.0
1	4.67	2.0	0	20.756165	7	1	0	2	3	5.0	1.0	4.266667	1.0	1.0	4.0
0	3.33	2.7	1	46.323288	2	4	0	2	2	4.1666665	3.1818182	3.9555554	0.0	1.0	3.0
1	1.33	1.67	1	39.958904	3	2	0	3	5	4.1666665	1.4545455	3.8805556	1.0	1.0	3.0
1	3.0	2.0	0	32.158905	3	1	1	3	4	3.1666667	2.4545455	3.2638888	1.0	0.0	2.0
1	2.33	2.18	1	32.9863	2	1	0	5	5	3.3333333	2.7272727	3.461111	1.0	0.0	2.0
0	2.67	2.45	0	29.30411	5	2	0	3	3	3.6666667	1.9090909	3.7972221	0.0	0.0	3.0
0	4.0	1.55	0	44.054794	5	4	0	3	2	4.8333335	1.7272727	4.1194444	0.0	1.0	4.0
1	3.67	2.18	1	33.438354	3	1	0	2	2	4.5	1.8181819	4.133333	1.0	1.0	4.0
1	2.33	1.18	1	33.87123	2	1	1	4	3	5.0	1.1818181	4.7	1.0	1.0	4.0
1	1.0	1.09	0	18.59726	3	1	0	3	1	5.0	1.0	4.3333335	1.0	1.0	4.0
1	2.33	1.0	0	46.01096	2	2	0	2	3	4.0	1.0909091	3.7166667	1.0	1.0	3.0
0	3.33	2.0	0	36.29041	7	2	0	2	4	3.5	2.1818182	3.7833333	0.0	0.0	3.0
1	3.33	2.0	0	61.27671	4	2	0	5	3	3.8333333	2.5454545	3.7694445	1.0	0.0	3.0
1	3.0	1.27	0	44.77534	3	2	0	2	4	4.6666665	1.4545455	4.3055553	1.0	1.0	4.0
1	3.33	1.09	0	57.112328	1	2	0	5	3	4.3333335	2.1818182	4.0944443	1.0	1.0	3.0
1	3.33	2.45	1	27.676712	2	1	0	2	2	4.1666665	1.0909091	4.078704	1.0	1.0	3.0
1	2.0	2.82	0	44.49041	1	1	0	3	3	4.1666665	1.8181819	4.2222223	1.0	1.0	3.0
0	3.33	2.45	0	52.134247	2	2	0	4	4	5.0	1.0909091	4.4	0.0	1.0	4.0
1	2.33	1.18	1	31.136986	3	4	0	2	1	4.1666665	1.5454545	3.5555556	1.0	1.0	3.0
0	1.0	1.0	1	26.961643	3	4	0	3	2	4.5	1.3636364	4.125	0.0	1.0	4.0
1	3.0	1.82	0	41.10411	2	1	0	4	3	4.8333335	1.9090909	4.427778	1.0	1.0	4.0
0	2.67	2.82	0	26.254795	4	1	0	5	5	2.6666667	2.1818182	3.0722222	0.0	0.0	2.0
1	2.67	2.82	1	32.10959	1	2	0	5	3	3.6666667	4.181818	3.288889	1.0	0.0	3.0
1	4.0	2.82	1	44.613697	5	2	1	3	3	4.8333335	2.5454545	4.436111	1.0	1.0	4.0
1	2.67	1.18	0	23.693151	5	1	0	3	2	4.5	1.1818181	4.2	1.0	1.0	4.0
1	2.67	2.45	0	19.117807	5	2	0	2	1	3.5	2.1818182	3.6333334	1.0	0.0	3.0
0	3.33	2.36	0	33.257534	2	3	0	2	2	3.1666667	2.6363637	3.1805556	0.0	0.0	2.0
1	4.33	1.64	1	42.90137	2	4	0	3	1	5.0	1.5454545	4.15	1.0	1.0	4.0
0	3.0	1.27	0	40.81096	5	1	0	3	4	4.3333335	1.0	4.111111	0.0	1.0	3.0
1	2.33	1.83	0	63.02192	5	2	0	3	5	4.5	2.0	4.108333	1.0	1.0	4.0
0	4.67	2.45	0	33.4	7	4	0	3	1	3.5	2.0	3.5166667	0.0	0.0	3.0
0	2.0	1.36	1	33.00274	6	2	1	2	5	5.0	1.9090909	4.571429	0.0	1.0	4.0
0	4.67	2.45	1	28.780823	7	1	1	3	1	3.6666667	2.909091	3.2453704	0.0	0.0	3.0
1	3.33	1.0	0	29.734247	5	2	0	2	3	4.3333335	3.2727273	3.886111	1.0	1.0	3.0
0	2.67	1.55	1	43.736988	2	4	0	3	3	4.0	1.4545455	3.85	0.0	1.0	3.0
0	3.0	2.09	1	42.646576	1	4	0	5	3	4.5	1.0909091	3.975	0.0	1.0	4.0
1	3.33	1.45	0	29.109589	4	2	0	4	3	4.0	1.3636364	3.7083333	1.0	1.0	3.0
0	3.0	2.45	0	36.430138	5	2	0	2	4	4.0	2.7272727	3.75	0.0	1.0	3.0
1	3.67	2.64	1	49.2	1	4	0	3	2	3.8333333	2.3636363	4.2944446	1.0	0.0	3.0
1	3.33	1.73	0	25.372602	7	1	0	3	1	4.3333335	1.5454545	4.077778	1.0	1.0	3.0
0	5.0	2.91	1	40.158905	5	4	0	3	2	4.3333335	1.4545455	4.0694447	0.0	1.0	3.0
1	2.0	1.09	0	44.632877	6	2	1	3	5	3.1666667	1.3636364	3.8888888	1.0	0.0	2.0
1	3.67	2.36	1	34.873974	6	4	0	3	2	4.0	2.2727273	3.6333334	1.0	1.0	3.0
1	1.33	1.73	1	36.983562	3	2	0	2	5	3.0	1.0	3.7333333	1.0	0.0	2.0
0	4.67	2.45	0	27.435616	7	2	0	2	2	4.0	1.3	3.9666667	0.0	1.0	3.0
1	3.0	2.0	0	41.419178	1	1	0	5	5	3.1666667	2.2727273	2.9222221	1.0	0.0	2.0
0	2.0	1.18	0	35.38904	2	1	0	5	5	4.6666665	1.4545455	3.9388888	0.0	1.0	4.0
1	2.33	2.18	0	25.884932	1	1	0	4	3	4.6666665	1.8181819	4.3472223	1.0	1.0	4.0
1	4.33	1.91	0	30.19178	5	4	0	2	3	2.6666667	2.8181818	2.8138888	1.0	0.0	2.0
1	3.33	2.36	1	30.942465	1	1	0	3	2	3.0	2.6363637	3.1166666	1.0	0.0	2.0
1	2.33	1.45	1	35.841095	6	4	0	4	4	3.5	1.6363636	3.6416667	1.0	0.0	3.0
1	4.0	2.82	1	36.635616	2	1	1	2	2	4.5	1.2727273	4.05	1.0	1.0	4.0
0	1.33	1.64	1	37.10137	2	1	0	3	3	4.1666665	2.5454545	3.5555556	0.0	1.0	3.0
0	3.0	2.36	1	60.457535	3	2	0	3	3	3.1666667	2.090909	3.288889	0.0	0.0	2.0
1	3.0	1.82	0	30.232876	1	2	0	3	3	4.0	2.3636363	4.0583334	1.0	1.0	3.0
1	2.33	2.0	0	37.09863	1	2	0	3	5	4.0	1.3636364	3.625	1.0	1.0	3.0
1	2.33	1.45	1	45.52055	7	1	0	2	1	4.0	1.0	4.3333335	1.0	1.0	3.0
0	2.0	1.18	1	31.6	1	1	0	4	2	4.6666665	1.0909091	4.2222223	0.0	1.0	4.0
1	3.0	1.64	1	23.060274	3	1	1	3	1	4.6666665	1.0	4.322222	1.0	1.0	4.0
1	1.0	1.45	1	35.30411	3	2	0	5	5	4.0	1.4545455	3.9416666	1.0	1.0	3.0
1	3.67	2.55	0	25.282192	5	1	0	2	2	4.0	1.1818181	4.241667	1.0	1.0	3.0
0	4.67	2.09	0	30.926027	5	1	0	2	2	3.6666667	1.4545455	3.7305555	0.0	0.0	3.0
1	3.33	1.45	1	35.517807	6	2	1	3	1	5.0	1.0	4.4333334	1.0	1.0	4.0
1	2.0	1.0	1	34.334248	2	2	0	2	3	4.0	1.0909091	4.1	1.0	1.0	3.0
1	2.67	1.45	0	24.115068	7	1	1	2	3	3.8333333	1.0909091	3.9777777	1.0	0.0	3.0
0	3.0	2.73	1	20.531507	4	1	0	3	2	4.0	1.0	3.7333333	0.0	1.0	3.0
1	3.67	2.27	0	41.646576	5	4	0	4	1	3.0	2.090909	3.0	1.0	0.0	2.0
1	1.33	2.18	1	40.684933	3	2	0	4	5	4.8333335	1.4545455	4.411111	1.0	1.0	4.0
1	5.0	2.27	1	42.463013	4	4	0	2	1	2.6666667	1.5454545	3.3333333	1.0	0.0	2.0
1	4.67	3.0	1	25.717808	7	1	1	2	2	5.0	3.909091	3.8916667	1.0	1.0	4.0
1	3.67	2.64	0	54.860275	6	2	0	1	2	4.5	1.6363636	3.975	1.0	1.0	4.0
1	2.33	2.64	1	27.052055	2	1	0	4	2	4.0	1.9090909	3.8083334	1.0	1.0	3.0
1	2.67	1.0	0	49.11781	1	2	0	5	3	4.6666665	1.1818181	4.038889	1.0	1.0	4.0
1	3.33	1.73	1	44.339725	4	2	0	2	5	4.1666665	1.0909091	3.8888888	1.0	1.0	3.0
0	2.67	2.45	1	35.72603	3	2	0	3	5	3.8333333	1.8181819	3.9527779	0.0	0.0	3.0
1	4.33	1.73	1	23.109589	3	1	1	2	1	5.0	1.4545455	4.6	1.0	1.0	4.0
1	4.33	1.91	1	42.515068	5	3	1	3	1	4.0	2.090909	3.6333334	1.0	1.0	3.0
0	2.67	1.64	0	46.79452	2	1	0	3	3	5.0	1.0	4.4	0.0	1.0	4.0
1	1.67	1.27	1	38.90137	2	4	0	5	5	4.3333335	1.0	4.1444445	1.0	1.0	3.0
0	3.0	1.64	0	37.19726	7	2	1	1	2	4.6666665	1.2727273	3.788889	0.0	1.0	4.0
0	4.67	2.73	0	31.350685	2	3	1	5	4	5.0	3.2	3.4916666	0.0	1.0	4.0
1	5.0	2.18	1	39.443836	7	2	1	3	2	4.0	2.5454545	3.7916667	1.0	1.0	3.0
1	3.33	1.09	0	37.58356	2	2	0	2	5	4.0	1.1818181	4.3333335	1.0	1.0	3.0
1	4.67	2.09	0	37.772602	1	2	0	5	4	5.0	2.0	4.258333	1.0	1.0	4.0
1	4.0	1.36	0	32.424656	2	2	1	3	4	4.5	1.0	4.2	1.0	1.0	4.0
0	5.0	2.64	0	39.720547	2	2	1	3	5	1.3333334	4.3636365	2.1111112	0.0	0.0	1.0
1	2.67	2.73	0	26.912329	1	1	0	4	3	4.3333335	1.3636364	4.2444444	1.0	1.0	3.0
0	4.0	2.0	0	36.684933	7	4	0	3	2	4.0	2.5454545	3.475	0.0	1.0	3.0
0	3.67	1.27	0	27.997261	3	2	1	3	4	4.0	1.0	4.0666666	0.0	1.0	3.0
1	3.0	1.91	0	23.169863	7	1	1	2	3	4.0	1.6363636	4.233333	1.0	1.0	3.0
1	3.67	2.18	0	30.561644	1	1	0	4	1	5.0	1.0909091	4.4666667	1.0	1.0	4.0
1	3.67	1.82	0	39.81918	3	1	0	3	1	4.5	1.8181819	3.9	1.0	1.0	4.0
1	4.0	1.91	0	43.613697	2	2	0	3	5	4.0	1.6363636	3.5666666	1.0	1.0	3.0
0	4.0	1.0	1	29.736986	3	2	1	3	2	5.0	1.0	4.7	0.0	1.0	4.0
1	3.0	1.27	0	52.378082	2	3	0	4	5	3.6666667	1.6363636	3.8888888	1.0	0.0	3.0
1	1.33	1.0	0	28.079453	1	2	0	4	5	5.0	1.0	4.516667	1.0	1.0	4.0
0	2.33	2.27	0	30.471233	5	1	0	1	2	3.5	1.5454545	3.5583334	0.0	0.0	3.0
0	3.67	2.82	1	24.345205	3	2	0	2	2	3.0	2.4545455	3.425	0.0	0.0	2.0
1	4.67	2.27	0	31.657534	3	1	1	4	3	4.8333335	1.3636364	4.436111	1.0	1.0	4.0
1	2.67	1.27	0	38.91781	5	2	0	3	3	4.3333335	1.0909091	4.052778	1.0	1.0	3.0
1	5.0	2.73	0	46.778084	1	2	0	3	5	4.3333335	2.0	3.636111	1.0	1.0	3.0
0	3.67	2.64	1	32.89863	3	2	1	3	4	2.8333333	1.4545455	3.9694445	0.0	0.0	2.0
1	2.0	1.27	1	40.38356	7	2	0	2	3	3.8333333	2.2727273	3.9194446	1.0	0.0	3.0
0	1.0	1.27	1	49.80274	2	2	0	5	5	4.3333335	1.0909091	4.227778	0.0	1.0	3.0
1	2.0	2.55	0	44.21096	1	2	0	3	4	4.5	1.9090909	3.5833333	1.0	1.0	4.0
1	4.67	1.55	1	61.564384	1	5	1	5	4	4.8333335	1.2727273	4.8444443	1.0	1.0	4.0
0	3.33	1.09	0	34.36986	6	4	0	3	1	4.6666665	1.4545455	4.197222	0.0	1.0	4.0
1	2.33	1.64	1	19.20822	7	1	0	3	1	2.5	1.1818181	2.9083333	1.0	0.0	2.0
